-1.127065406762994826e-04,-4.091067530680447817e-04,1.637708861380815506e-03,4.225272568874061108e-04,4.752146487589925528e-04,3.895241825375705957e-04,3.556502342689782381e-04,2.476151275914162397e-04,1.398080203216522932e-04,3.533375274855643511e-04,4.271696670912206173e-04,2.148140920326113701e-04,2.283353387610986829e-04,6.253580795601010323e-04,1.828114764066413045e-04,1.430316187907010317e-04,1.122105750255286694e-04,-1.433285535313189030e-03,3.381006827112287283e-04,8.638345752842724323e-05,1.117697102017700672e-04,1.964876137208193541e-04,1.409215474268421531e-04,1.142516412073746324e-04,1.114714686991646886e-04,-9.056129056261852384e-05,1.359797315672039986e-04,1.323376054642722011e-04,1.118530999519862235e-04,1.258745905943214893e-04,1.113299949793145061e-04,1.119759763241745532e-04,-2.948092005681246519e-04,7.300651632249355316e-04,-1.022558080876478925e-05,4.957499913871288300e-04,5.288984539220109582e-05,5.098597030155360699e-04,2.280491171404719353e-04,3.946166543755680323e-04,-6.156325980555266142e-05,3.440213040448725224e-04,1.449965202482417226e-04,5.154424579814076424e-04,3.071900864597409964e-04,3.873155510518699884e-04,2.065204898826777935e-04,2.047571906587108970e-04,-1.778909936547279358e-03,5.917499656789004803e-04,-6.242283270694315434e-04,5.778091144748032093e-04,-1.275514368899166584e-04,2.316890459042042494e-04,5.890040483791381121e-05,9.958250302588567138e-05,-6.582998321391642094e-04,2.799845824483782053e-04,5.306760431267321110e-05,1.234314695466309786e-04,2.996990806423127651e-04,5.382686504162847996e-04,1.997265353566035628e-04
-4.091062583029270172e-04,-1.073839492164552212e-03,4.488241858780384064e-03,1.144427689723670483e-03,1.427745912224054337e-03,4.028623516205698252e-04,1.063935691490769386e-03,7.521172519773244858e-04,4.956078482791781425e-04,-2.907798858359456062e-03,6.652273586951196194e-04,4.903260851278901100e-04,6.274725892581045628e-04,-1.230810303241014481e-03,4.279659769963473082e-04,4.640751285478472710e-04,4.073059826623648405e-04,-4.080053884536027908e-03,1.044355216436088085e-03,2.897767990361899137e-04,4.057061742059886456e-04,2.259637840325012803e-04,4.604755085892975330e-04,4.139282391406595707e-04,4.046233661938458681e-04,-1.899769762530922890e-03,4.089422873221337795e-04,4.125489504076540470e-04,4.060072242282330990e-04,3.770525509025901556e-04,4.041103238705545664e-04,4.064532404299825430e-04,-6.611671997234225273e-04,2.149228472262620926e-03,1.022651194944046438e-04,1.501724589616060257e-03,9.286378372053150088e-06,1.349454745650291443e-03,5.963569856248795986e-04,1.201133942231535912e-03,-2.098709577694535255e-03,1.662549620959907770e-04,-1.336803834419697523e-04,7.257036049850285053e-04,-3.141706576570868492e-03,9.382852294947952032e-05,3.379179979674518108e-04,6.520579918287694454e-04,-4.771996289491653442e-03,1.759909559041261673e-03,-1.642252667807042599e-03,1.742044929414987564e-03,-4.880791530013084412e-04,7.124742260202765465e-04,1.461471838410943747e-04,3.854900714941322803e-04,-6.221321411430835724e-03,1.981637178687378764e-04,-2.795963082462549210e-04,4.044646921101957560e-04,-1.461995881982147694e-03,-7.708170596743002534e-05,2.820253430400043726e-04
1.637709909118711948e-03,4.488232079893350601e-03,2.156611718237400055e-02,-1.611232757568359375e-02,-3.073861123993992805e-03,-3.898757044225931168e-03,-3.668797668069601059e-03,-6.374168675392866135e-03,-2.268719021230936050e-03,1.867968216538429260e-02,1.487173256464302540e-03,-1.993919257074594498e-03,-2.001657616347074509e-03,1.036415062844753265e-02,-1.007964601740241051e-03,-1.920221606269478798e-03,-1.630503800697624683e-03,-5.951193720102310181e-02,-1.219811965711414814e-03,-8.730908855795860291e-03,-1.624099328182637691e-03,-3.591116750612854958e-03,-2.163443947210907936e-03,-1.997451065108180046e-03,-1.619763672351837158e-03,8.027768693864345551e-03,-1.286930288188159466e-03,-1.920137903653085232e-03,-1.625304110348224640e-03,-1.398538239300251007e-03,-1.617709523998200893e-03,-1.627086778171360493e-03,2.835230436176061630e-03,1.682046987116336823e-02,-5.816967226564884186e-03,-9.761050023371353745e-05,-8.326856768690049648e-04,-2.717463357839733362e-04,-5.191217642277479172e-03,-2.825280185788869858e-03,1.233093440532684326e-02,5.648843012750148773e-03,1.099327055271714926e-04,-3.270485321991145611e-04,1.949309743940830231e-02,3.685486968606710434e-03,-1.260010525584220886e-03,-2.055239630863070488e-03,-3.145475313067436218e-02,3.607882186770439148e-03,-3.007192909717559814e-02,-4.476736299693584442e-03,-8.494527079164981842e-03,-6.037482991814613342e-03,-1.249450352042913437e-02,-8.496355265378952026e-03,2.655852586030960083e-02,5.237455479800701141e-03,-9.854114614427089691e-04,-1.380767091177403927e-03,6.457453593611717224e-03,6.063018459826707840e-03,-2.889434108510613441e-03
4.225270822644233704e-04,1.144427340477705002e-03,-1.611233130097389221e-02,1.568843238055706024e-02,-1.316520618274807930e-03,-7.123418617993593216e-04,-2.273805672302842140e-03,-1.396345905959606171e-04,-4.959799698553979397e-04,4.060305655002593994e-03,-5.875282222405076027e-04,3.703254333231598139e-04,-1.281204276892822236e-05,1.194043201394379139e-03,-5.093835061416029930e-04,-4.653400974348187447e-04,-4.206676385365426540e-04,-4.068053327500820160e-03,-3.825030289590358734e-03,-1.101579528040019795e-06,-4.190155887044966221e-04,-6.314585334621369839e-04,-6.261882954277098179e-04,-4.328977665863931179e-04,-4.178970120847225189e-04,2.564826048910617828e-03,-4.712840018328279257e-04,-2.439685486024245620e-04,-4.193259228486567736e-04,-4.027810646221041679e-04,-4.173669440206140280e-04,-4.197873640805482864e-04,7.180232205428183079e-04,-9.506402537226676941e-03,8.054568432271480560e-03,-1.300864038057625294e-03,-1.071058431989513338e-04,-3.501657629385590553e-03,1.823497004806995392e-03,-4.728795611299574375e-04,2.763770055025815964e-03,-1.046894234605133533e-03,2.824997529387474060e-03,3.120327834039926529e-03,3.859187941998243332e-03,-4.479914787225425243e-04,-1.092099337256513536e-04,-6.423434242606163025e-04,-5.589590873569250107e-04,-1.312178280204534531e-02,3.607962746173143387e-03,-3.935133107006549835e-03,-6.605684757232666016e-04,-2.744014374911785126e-03,4.073863965459167957e-05,-8.884888957254588604e-04,7.212037220597267151e-03,-1.209294074214994907e-03,1.654109219089150429e-03,4.864675865974277258e-04,1.385802985168993473e-03,-5.626213387586176395e-04,-3.969392855651676655e-04
4.752148815896362066e-04,1.427743234671652317e-03,-3.073866711929440498e-03,-1.316520385444164276e-03,4.158643539994955063e-03,-1.395312603563070297e-03,-1.465248758904635906e-03,-1.238065189681947231e-03,-5.537418182939291000e-04,2.480230526998639107e-03,-3.614760353229939938e-04,-4.584531125146895647e-04,-2.931365161202847958e-04,3.782931016758084297e-04,-5.175073165446519852e-04,-5.594692192971706390e-04,-4.731237422674894333e-04,-6.094964221119880676e-03,-1.157040125690400600e-03,-1.278942683711647987e-03,-4.712655209004878998e-04,-9.483220055699348450e-04,-6.278023938648402691e-04,-5.272085545584559441e-04,-4.700076533481478691e-04,1.531812595203518867e-03,-4.782893229275941849e-04,-5.231070681475102901e-04,-4.716148250736296177e-04,-4.658455145545303822e-04,-4.694116069003939629e-04,-4.721333098132163286e-04,9.474176913499832153e-04,-9.431852959096431732e-04,3.087223012698814273e-05,3.184678789693862200e-04,-2.800099318847060204e-04,-1.582256518304347992e-03,-9.414709638804197311e-04,-9.313201007898896933e-05,2.117966068908572197e-03,-1.312059885094640777e-05,8.336071186931803823e-05,1.328982529230415821e-03,2.516696229577064514e-03,-2.567661576904356480e-04,-5.450423341244459152e-04,-2.536213723942637444e-04,-1.331989187747240067e-03,-3.053878666833043098e-03,-2.679737051948904991e-03,-3.431051154620945454e-04,-1.071272883564233780e-03,-1.691774232313036919e-03,-1.821321668103337288e-03,-1.366682001389563084e-03,5.594443529844284058e-03,2.049864269793033600e-05,-4.621374318958260119e-05,-2.473348577041178942e-04,4.603600536938756704e-04,-2.710396656766533852e-04,-8.000006200745701790e-04
3.895240370184183121e-04,4.028609255328774452e-04,-3.898747731000185013e-03,-7.123412215150892735e-04,-1.395312487147748470e-03,9.167670272290706635e-03,2.426314313197508454e-04,4.278898995835334063e-04,-4.052833246532827616e-04,-3.980283159762620926e-03,-2.048124093562364578e-03,-8.600377477705478668e-04,-9.215776226483285427e-04,-1.852996530942618847e-03,-6.789421313442289829e-04,-3.802581923082470894e-04,-3.878098505083471537e-04,8.938458748161792755e-03,-8.005218114703893661e-04,3.608011174947023392e-04,-3.862866433337330818e-04,3.644695680122822523e-04,-3.899430739693343639e-04,-3.403207228984683752e-04,-3.852559020742774010e-04,-2.072617178782820702e-03,-5.025481805205345154e-04,-4.825697978958487511e-04,-3.865725884679704905e-04,-4.197984235361218452e-04,-3.847669868264347315e-04,-3.869984939228743315e-04,1.326515666733030230e-05,-2.453065942972898483e-03,-4.083075327798724174e-04,-1.448044669814407825e-03,3.403835697099566460e-03,1.812168513424694538e-03,1.770872273482382298e-03,-6.618603947572410107e-04,-2.156805945560336113e-03,-1.958427485078573227e-03,-1.156589016318321228e-03,-2.612011041492223740e-03,-1.262819278053939342e-03,-1.696314895525574684e-03,3.551020927261561155e-05,-6.902960594743490219e-04,6.538661662489175797e-03,-7.143283728510141373e-04,3.492731833830475807e-03,-1.082819071598351002e-03,3.603696823120117188e-03,5.372558953240513802e-04,2.160638105124235153e-03,3.137578605674207211e-04,-3.692960599437355995e-03,-1.781033817678689957e-03,-8.207541541196405888e-04,-6.306542200036346912e-04,1.218346660607494414e-04,-2.143898745998740196e-03,4.871362762060016394e-04
3.556500305421650410e-04,1.063935225829482079e-03,-3.668798133730888367e-03,-2.273804508149623871e-03,-1.465248409658670425e-03,2.426310093142092228e-04,7.358067203313112259e-03,-7.735935505479574203e-04,-4.171681357547640800e-04,8.175066905096173286e-04,-9.009646601043641567e-04,-6.039133295416831970e-04,-6.735888309776782990e-04,-6.423203103622654453e-06,-4.301725130062550306e-04,-4.194182401988655329e-04,-3.540849720593541861e-04,-5.392560851760208607e-04,-1.200471771880984306e-03,-7.285421015694737434e-04,-3.526941582094877958e-04,-2.355750475544482470e-04,-2.680665929801762104e-04,-3.702307585626840591e-04,-3.517526783980429173e-04,7.341702585108578205e-04,-3.827558248303830624e-04,-4.140126693528145552e-04,-3.529559180606156588e-04,-3.540095349308103323e-04,-3.513066330924630165e-04,-3.533437266014516354e-04,7.044839439913630486e-04,-1.583803445100784302e-03,-6.016528932377696037e-04,-1.465931767597794533e-03,2.910083858296275139e-04,2.044802298769354820e-03,-5.614780820906162262e-04,-7.850718684494495392e-04,1.025959732942283154e-03,-5.056501831859350204e-04,-3.306606377009302378e-04,-1.373310224153101444e-03,1.368928584270179272e-03,-3.024029720108956099e-04,-3.844504244625568390e-04,-6.111016264185309410e-04,1.696678460575640202e-03,-2.343910280615091324e-03,-6.841170252300798893e-04,-2.219073940068483353e-03,1.437776663806289434e-04,1.874212524853646755e-03,-6.823553121648728848e-04,-3.554297727532684803e-04,3.263941267505288124e-03,-4.483094962779432535e-04,-1.993780897464603186e-04,-4.346436471678316593e-04,4.076775512658059597e-04,-5.741232307627797127e-04,-4.086226108483970165e-04
2.476143999956548214e-04,7.521152147091925144e-04,-6.374167744070291519e-03,-1.396329607814550400e-04,-1.238065306097269058e-03,4.278918204363435507e-04,-7.735930266790091991e-04,1.012758351862430573e-02,-2.308237162651494145e-04,-8.171892841346561909e-05,-1.013348344713449478e-03,-3.248730790801346302e-04,-4.733244422823190689e-04,-4.926826222799718380e-04,-3.754740464501082897e-04,-2.243761991849169135e-04,-2.465248981025069952e-04,3.613742068409919739e-03,-1.360191614367067814e-03,3.108214586973190308e-04,-2.455566718708723783e-04,3.394652594579383731e-06,-2.864626876544207335e-04,-1.930656144395470619e-04,-2.449011954013258219e-04,3.903182223439216614e-04,-2.998717536684125662e-04,-2.468804595991969109e-04,-2.457386581227183342e-04,-2.585957408882677555e-04,-2.445906575303524733e-04,-2.460091491229832172e-04,5.017934017814695835e-04,-3.528326982632279396e-03,2.859485102817416191e-04,-1.534715876914560795e-03,3.096932196058332920e-04,-1.168299000710248947e-03,2.110263332724571228e-03,-1.936381740961223841e-04,3.765452129300683737e-04,-9.451778605580329895e-04,-1.141644825111143291e-04,-1.073698163963854313e-03,3.629310813266783953e-04,-7.437563035637140274e-04,2.300578489666804671e-04,-3.346301091369241476e-04,3.888740204274654388e-03,-3.551808418706059456e-03,1.784414635039865971e-03,-2.134714042767882347e-03,7.043450023047626019e-04,-6.178687326610088348e-04,2.421996090561151505e-03,4.403174971230328083e-04,1.912165549583733082e-03,-8.864841656759381294e-04,3.476148413028568029e-05,-2.966778702102601528e-04,1.377569278702139854e-04,-9.491201490163803101e-04,2.832278842106461525e-04
1.398080639773979783e-04,4.956074408255517483e-04,-2.268717624247074127e-03,-4.959797370247542858e-04,-5.537417600862681866e-04,-4.052834119647741318e-04,-4.171683103777468204e-04,-2.308242255821824074e-04,1.062340568751096725e-02,-7.049942360026761889e-05,-4.741771263070404530e-04,-2.406966232229024172e-04,-2.672944683581590652e-04,-4.820467729587107897e-04,-2.095535892294719815e-04,-1.728801144054159522e-04,-1.391927507938817143e-04,1.196694909594953060e-03,-5.143464659340679646e-04,-1.240541168954223394e-04,-1.386458607157692313e-04,-2.234646672150120139e-04,-1.551597233628854156e-04,-1.329765218542888761e-04,-1.382758346153423190e-04,2.541926514822989702e-04,-1.632042112760245800e-04,-1.590970641700550914e-04,-1.387490483466535807e-04,-1.499380450695753098e-04,-1.381006295559927821e-04,-1.389016106259077787e-04,3.538907039910554886e-04,-1.069355057552456856e-03,1.680991226749029011e-05,-6.427470361813902855e-04,-4.129517401452176273e-05,-6.369888433255255222e-04,-2.476291265338659286e-04,3.684248213176033460e-07,2.624026092234998941e-04,-3.666162083391100168e-04,-1.156547950813546777e-04,-5.481482949107885361e-04,9.054499969352036715e-06,-3.840776917058974504e-04,-2.173124521505087614e-04,-2.473049680702388287e-04,1.789059606380760670e-03,-1.096845837309956551e-03,5.268209497444331646e-04,-8.575416868552565575e-04,1.056141481967642903e-04,-3.408871125429868698e-04,-1.158821614808402956e-04,4.040061030536890030e-04,1.174380304291844368e-03,-3.107570810243487358e-04,-2.860721542674582452e-05,-1.504828542238101363e-04,-1.635134394746273756e-04,-5.200286395847797394e-04,-2.184717450290918350e-04
3.533360140863806009e-04,-2.907799324020743370e-03,1.867966540157794952e-02,4.060306586325168610e-03,2.480231225490570068e-03,-3.980277106165885925e-03,8.175084367394447327e-04,-8.171578519977629185e-05,-7.049734995234757662e-05,-7.277803961187601089e-03,-1.627982594072818756e-03,-1.142321969382464886e-03,-5.795601173304021358e-04,-1.079666987061500549e-02,-8.378911297768354416e-04,-5.395130719989538193e-04,-3.517806762829422951e-04,2.566839195787906647e-02,4.839288536459207535e-03,1.762663247063755989e-03,-3.503995249047875404e-04,-1.280296244658529758e-03,-1.510721049271523952e-04,-2.496683737263083458e-04,-3.494646225590258837e-04,-6.548741832375526428e-03,-5.092932842671871185e-04,-6.104277563281357288e-04,-3.506588982418179512e-04,-5.632460233755409718e-04,-3.490201197564601898e-04,-3.510457463562488556e-04,-3.243638668209314346e-03,8.539574220776557922e-03,-7.052312139421701431e-04,3.415039507672190666e-03,-3.409296041354537010e-03,9.399275295436382294e-04,-1.296398579142987728e-03,1.580238924361765385e-03,-6.814187392592430115e-03,-1.106201321817934513e-03,-1.998212886974215508e-03,-1.202248036861419678e-03,-1.446954719722270966e-02,-2.696426818147301674e-03,-1.667820033617317677e-03,-2.187507634516805410e-04,1.032797154039144516e-02,1.819643005728721619e-02,1.010441873222589493e-02,9.623041376471519470e-03,3.163783912896178663e-05,2.868243725970387459e-03,2.224840223789215088e-03,3.290649270638823509e-03,-1.562074664980173111e-02,-1.159085659310221672e-03,-1.765077002346515656e-03,-6.543835625052452087e-04,-8.100747130811214447e-03,-4.199770744889974594e-03,-1.153231132775545120e-03
